house_format,house_type,house_size,location,city,price,numBathrooms,SecurityDeposit,Status
1 BHK,Apartment ,275,Dadar East,Mumbai,18500,1,0,Unfurnished
2 BHK,Apartment ,1100,Kanjurmarg East,Mumbai,55000,3,0,Furnished
2 BHK,Apartment ,800,vile parle west,Mumbai,75000,2,0,Unfurnished
1 BHK,Apartment ,750,Andheri East,Mumbai,38000,2,0,Semi-Furnished
1 BHK,Apartment ,700,Worli,Mumbai,80000,2,0,Furnished
2 BHK,Apartment ,650,Mulund East,Mumbai,30000,2,0,Unfurnished
1 RK,Studio Apartment,400,Bandra West,Mumbai,16000,1,0,Unfurnished
1 BHK,Apartment ,600,Mulund East,Mumbai,30000,2,0,Unfurnished
3 BHK,Apartment ,1235,Kandivali East,Mumbai,73000,2,0,Furnished
2 BHK,Apartment ,1400,Chembur,Mumbai,60000,2,0,Semi-Furnished
2 BHK,Apartment ,650,Thane West,Mumbai,32000,2,0,Semi-Furnished
2 BHK,Apartment ,750,Thane West,Mumbai,40000,2,0,Furnished
2 BHK,Apartment ,530,Thane West,Mumbai,27000,2,0,Unfurnished
2 BHK,Apartment ,550,Thane West,Mumbai,34000,2,0,Semi-Furnished
2 BHK,Apartment ,550,Thane West,Mumbai,34000,2,0,Semi-Furnished
1 BHK,Apartment ,315,Thane West,Mumbai,20000,2,0,Unfurnished
1 BHK,Apartment ,315,Thane West,Mumbai,20000,2,0,Unfurnished
1 BHK,Apartment ,315,Thane West,Mumbai,20000,2,0,Unfurnished
2 BHK,Apartment ,750,Thane West,Mumbai,18000,2,0,Semi-Furnished
1 BHK,Apartment ,500,Ville Parle East,Mumbai,45000,1,0,Semi-Furnished
2 BHK,Apartment ,1200,Nerul,Mumbai,28000,3,0,Furnished
2 BHK,Apartment ,1000,Nerul,Mumbai,30000,2,0,Furnished
1 BHK,Apartment ,450,Thane West,Mumbai,35000,2,0,Semi-Furnished
4 BHK,Apartment ,3800,Lower Parel,Mumbai,425000,5,0,Semi-Furnished
2 BHK,Apartment ,900,Ville Parle East,Mumbai,80000,2,0,Unfurnished
1 BHK,Apartment ,500,Andheri East,Mumbai,45000,2,0,Semi-Furnished
2 BHK,Apartment ,750,Thane West,Mumbai,46000,2,0,Furnished
4 BHK,Independent House,3500,Thane West,Mumbai,140000,5,0,Semi-Furnished
2 BHK,Apartment ,780,Titwala,Mumbai,8500,2,0,Unfurnished
2 BHK,Apartment ,750,Mulund East,Mumbai,36000,2,0,Unfurnished
2 BHK,Apartment ,1075,Thane West,Mumbai,32000,2,0,Semi-Furnished
2 BHK,Apartment ,835,Thane West,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Titwala,Mumbai,10000,2,0,Unfurnished
2 BHK,Apartment ,835,Thane West,Mumbai,26000,2,0,Semi-Furnished
3 BHK,Apartment ,1150,Thane West,Mumbai,38000,2,0,Semi-Furnished
1 BHK,Apartment ,715,Titwala,Mumbai,9000,1,0,Unfurnished
2 BHK,Apartment ,850,Titwala,Mumbai,8000,2,0,Unfurnished
2 BHK,Apartment ,850,Titwala,Mumbai,8000,2,0,Unfurnished
4 BHK,Villa ,3000,Titwala,Mumbai,22000,4,0,Semi-Furnished
2 BHK,Apartment ,650,Thane West,Mumbai,32000,2,0,Semi-Furnished
2 BHK,Apartment ,750,Thane West,Mumbai,33000,3,0,Semi-Furnished
4 BHK,Apartment ,1400,Thane West,Mumbai,70000,4,0,Furnished
2 BHK,Apartment ,670,Thane West,Mumbai,36000,2,0,Furnished
3 BHK,Independent House,2000,Thane West,Mumbai,55000,5,0,Semi-Furnished
2 BHK,Apartment ,677,Thane West,Mumbai,27000,2,0,Semi-Furnished
4 BHK,Independent House,3500,Thane West,Mumbai,125000,4,0,Furnished
2 BHK,Apartment ,980,Titwala,Mumbai,7500,2,0,Unfurnished
1 RK,Studio Apartment,300,Andheri West,Mumbai,22000,1,0,Semi-Furnished
2 BHK,Apartment ,970,Bhandup West,Mumbai,37000,2,0,Unfurnished
1 BHK,Apartment ,600,Marine Lines,Mumbai,60000,2,0,Furnished
2 BHK,Apartment ,1210,Ulwe,Mumbai,15000,2,0,Unfurnished
2 BHK,Apartment ,1198,Ulwe,Mumbai,17000,2,0,Unfurnished
2 BHK,Apartment ,750,Andheri West,Mumbai,100000,2,0,Furnished
2 BHK,Apartment ,850,Titwala,Mumbai,9500,2,0,Semi-Furnished
1 BHK,Apartment ,425,Goregaon West,Mumbai,27000,1,0,Unfurnished
1 BHK,Apartment ,480,Girgaon,Mumbai,50000,1,0,Semi-Furnished
1 BHK,Apartment ,500,Girgaon,Mumbai,45000,1,0,Semi-Furnished
3 BHK,Apartment ,1200,Ville Parle East,Mumbai,110000,3,0,Unfurnished
1 BHK,Apartment ,552,Chembur,Mumbai,35000,1,0,Unfurnished
2 BHK,Apartment ,750,Mulund East,Mumbai,45000,2,0,Unfurnished
3 BHK,Apartment ,1100,Mulund East,Mumbai,70000,3,0,Unfurnished
3 BHK,Apartment ,1200,Ville Parle East,Mumbai,135000,3,0,Unfurnished
1 BHK,Apartment ,600,Mulund East,Mumbai,25000,2,0,Semi-Furnished
3 BHK,Apartment ,1250,Thane West,Mumbai,47000,3,0,Semi-Furnished
2 BHK,Apartment ,1040,Hiranandani Estates,Mumbai,45000,2,0,Semi-Furnished
2 BHK,Apartment ,1040,Thane West,Mumbai,27000,2,0,Semi-Furnished
2 BHK,Apartment ,1200,Kharghar,Mumbai,35000,2,0,Furnished
3 BHK,Apartment ,1200,Ville Parle East,Mumbai,100000,3,0,Unfurnished
2 BHK,Apartment ,1800,Kharghar,Mumbai,63000,2,0,Furnished
2 BHK,Apartment ,850,Andheri West,Mumbai,110000,2,0,Semi-Furnished
1 BHK,Apartment ,635,Andheri East,Mumbai,52000,2,0,Semi-Furnished
2 BHK,Apartment ,1000,Sanpada,Mumbai,40000,2,0,Unfurnished
2 BHK,Apartment ,1200,Nerul,Mumbai,27000,2,0,Semi-Furnished
2 BHK,Apartment ,900,Kanjurmarg,Mumbai,49000,1,0,Semi-Furnished
2 BHK,Apartment ,1000,Kanjurmarg,Mumbai,45000,2,0,Semi-Furnished
2 BHK,Apartment ,890,Andheri East,Mumbai,70000,2,0,Semi-Furnished
1 BHK,Apartment ,675,Andheri East,Mumbai,48000,2,0,Semi-Furnished
2 BHK,Apartment ,900,Kanjurmarg,Mumbai,49000,1,0,Semi-Furnished
2 BHK,Apartment ,1000,Kanjurmarg,Mumbai,45000,2,0,Semi-Furnished
2 BHK,Apartment ,890,Andheri East,Mumbai,70000,2,0,Semi-Furnished
1 BHK,Apartment ,675,Andheri East,Mumbai,48000,2,0,Semi-Furnished
2 BHK,Apartment ,1100,Powai,Mumbai,75000,2,0,Semi-Furnished
1 RK,Studio Apartment,350,Andheri East,Mumbai,30000,1,0,Furnished
1 RK,Studio Apartment,350,Andheri East,Mumbai,30000,1,0,Furnished
1 RK,Studio Apartment,350,Andheri East,Mumbai,30000,1,0,Furnished
3 BHK,Apartment ,1860,Goregaon East,Mumbai,43000,3,0,Unfurnished
1 RK,Studio Apartment,340,Goregaon East,Mumbai,12500,1,0,Unfurnished
3 BHK,Apartment ,1860,Goregaon East,Mumbai,36000,3,0,Furnished
2 BHK,Apartment ,850,Goregaon East,Mumbai,22500,2,0,Unfurnished
1 BHK,Apartment ,550,Mulund East,Mumbai,30000,2,0,Unfurnished
2 BHK,Apartment ,710,Andheri East,Mumbai,45000,2,0,Semi-Furnished
2 BHK,Apartment ,800,Ville Parle East,Mumbai,65000,2,0,Unfurnished
2 BHK,Apartment ,1100,Kharghar,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,1100,Kharghar,Mumbai,27000,2,0,Furnished
1 BHK,Apartment ,700,Nerul,Mumbai,16000,1,0,Unfurnished
1 BHK,Apartment ,550,Mulund East,Mumbai,24000,2,0,Unfurnished
1 BHK,Apartment ,500,Ville Parle East,Mumbai,45000,1,0,Semi-Furnished
2 BHK,Apartment ,1250,Malabar Hill,Mumbai,145000,2,0,Furnished
2 BHK,Apartment ,900,Worli,Mumbai,105000,2,0,Furnished
2 BHK,Apartment ,700,Tardeo,Mumbai,75000,2,0,Furnished
1 BHK,Apartment ,650,Cumballa Hill,Mumbai,95000,1,0,Furnished
6 BHK,Apartment ,4370,Lower Parel,Mumbai,800000,3,0,Semi-Furnished
6 BHK,Apartment ,4370,Lower Parel,Mumbai,800000,3,0,Semi-Furnished
3 BHK,Apartment ,1325,Napeansea Road,Mumbai,180000,3,0,Furnished
3 BHK,Apartment ,1800,Worli,Mumbai,190000,3,0,Semi-Furnished
2 BHK,Apartment ,750,Mulund East,Mumbai,37000,2,0,Unfurnished
2 BHK,Apartment ,750,Mulund East,Mumbai,45000,2,0,Unfurnished
2 BHK,Apartment ,750,Malad East,Mumbai,37000,2,0,Unfurnished
1 BHK,Apartment ,615,Sanpada,Mumbai,24000,1,0,Unfurnished
1 BHK,Apartment ,600,Sanpada,Mumbai,25000,1,0,Semi-Furnished
2 BHK,Apartment ,750,Mulund East,Mumbai,45000,2,0,Unfurnished
2 BHK,Apartment ,750,Bhandup West,Mumbai,38000,2,0,Unfurnished
2 BHK,Apartment ,680,Thane West,Mumbai,45000,3,0,Furnished
2 BHK,Apartment ,677,Thane West,Mumbai,40000,2,0,Furnished
4 BHK,Apartment ,2500,Kharghar,Mumbai,95000,5,0,Semi-Furnished
3 BHK,Apartment ,1500,Tardeo,Mumbai,150000,3,0,Furnished
1 BHK,Apartment ,690,Nala Sopara,Mumbai,11500,2,0,Semi-Furnished
2 BHK,Apartment ,750,Vasai,Mumbai,15000,2,0,Semi-Furnished
3 BHK,Apartment ,1600,Kharghar,Mumbai,65000,3,0,Furnished
1 BHK,Apartment ,540,Ghatkopar East,Mumbai,30000,2,0,Unfurnished
2 BHK,Apartment ,1600,Nerul,Mumbai,33000,2,0,Unfurnished
3 BHK,Apartment ,1600,Kharghar,Mumbai,50000,3,0,Semi-Furnished
2 BHK,Apartment ,800,Mulund East,Mumbai,40000,3,0,Unfurnished
3 BHK,Apartment ,1500,Lower Parel,Mumbai,250000,2,0,Semi-Furnished
1 BHK,Apartment ,630,Thane West,Mumbai,13999,1,0,Semi-Furnished
2 BHK,Apartment ,1200,Thane West,Mumbai,30000,2,0,Furnished
2 BHK,Apartment ,900,Thane West,Mumbai,23000,2,0,Unfurnished
2 BHK,Apartment ,1000,Thane West,Mumbai,19000,2,0,Semi-Furnished
2 BHK,Apartment ,1000,Thane West,Mumbai,22900,2,0,Semi-Furnished
1 BHK,Apartment ,600,Thane West,Mumbai,13000,1,0,Unfurnished
2 BHK,Apartment ,850,Thane West,Mumbai,25000,2,0,Furnished
1 BHK,Apartment ,560,Thane West,Mumbai,14000,2,0,Semi-Furnished
1 BHK,Apartment ,700,Thane West,Mumbai,18000,1,0,Furnished
1 BHK,Apartment ,600,Thane West,Mumbai,17000,1,0,Unfurnished
1 BHK,Apartment ,650,Thane West,Mumbai,17000,1,0,Semi-Furnished
2 BHK,Independent House,1300,Thane West,Mumbai,27000,2,0,Semi-Furnished
1 BHK,Apartment ,600,Thane West,Mumbai,15000,1,0,Semi-Furnished
2 BHK,Apartment ,1300,Kharghar,Mumbai,45000,2,0,Furnished
3 BHK,Apartment ,2000,Nala Sopara,Mumbai,400000,4,0,Semi-Furnished
1 BHK,Apartment ,550,Mulund East,Mumbai,25000,2,0,Unfurnished
2 BHK,Apartment ,950,Bandra West,Mumbai,125000,2,0,Furnished
4 BHK,Apartment ,3200,Bandra West,Mumbai,375000,5,0,Semi-Furnished
4 BHK,Apartment ,2200,Bandra West,Mumbai,375000,4,0,Semi-Furnished
2 BHK,Apartment ,800,Khar West,Mumbai,100000,2,0,Unfurnished
3 BHK,Apartment ,1100,Khar West,Mumbai,165000,3,0,Furnished
2 BHK,Apartment ,1250,Andheri East,Mumbai,50000,2,0,Furnished
2 BHK,Apartment ,1250,Andheri East,Mumbai,50000,2,0,Furnished
4 BHK,Apartment ,3000,Kharghar,Mumbai,80000,4,0,Semi-Furnished
3 BHK,Apartment ,1400,Andheri East,Mumbai,100000,2,0,Furnished
1 BHK,Apartment ,600,Andheri East,Mumbai,44000,1,0,Furnished
1 BHK,Apartment ,670,Thane West,Mumbai,12000,2,0,Unfurnished
1 BHK,Apartment ,600,Andheri East,Mumbai,45000,1,0,Furnished
3 BHK,Apartment ,1800,Kharghar,Mumbai,60000,3,0,Furnished
2 BHK,Apartment ,1100,Prabhadevi,Mumbai,125000,2,0,Furnished
1 BHK,Apartment ,600,Colaba,Mumbai,70000,1,0,Semi-Furnished
2 BHK,Apartment ,1150,Colaba,Mumbai,80000,2,0,Semi-Furnished
1 BHK,Apartment ,650,Marine Lines,Mumbai,50000,2,0,Semi-Furnished
1 BHK,Apartment ,600,Worli,Mumbai,80000,2,0,Furnished
1 BHK,Apartment ,350,Worli,Mumbai,48000,1,0,Furnished
1 BHK,Apartment ,600,Girgaon,Mumbai,50000,2,0,Furnished
2 BHK,Apartment ,1100,Napeansea Road,Mumbai,140000,2,0,Furnished
1 BHK,Apartment ,550,Marine Lines,Mumbai,53000,2,0,Semi-Furnished
2 BHK,Apartment ,1200,Malabar Hill,Mumbai,110000,2,0,Furnished
2 BHK,Apartment ,900,Byculla,Mumbai,80000,2,0,Semi-Furnished
2 BHK,Apartment ,1200,Cuffe Parade,Mumbai,95000,2,0,Furnished
1 BHK,Apartment ,550,Marine Lines,Mumbai,42000,2,0,Semi-Furnished
1 BHK,Apartment ,575,Girgaon,Mumbai,50000,1,0,Furnished
1 BHK,Apartment ,700,Malabar Hill,Mumbai,90000,1,0,Furnished
2 BHK,Apartment ,1100,Prabhadevi,Mumbai,125000,2,0,Furnished
1 BHK,Apartment ,690,Nala Sopara,Mumbai,11500,2,0,Semi-Furnished
1 BHK,Apartment ,650,Dombivali,Mumbai,15000,2,0,Semi-Furnished
2 BHK,Apartment ,1250,Andheri East,Mumbai,70000,2,0,Unfurnished
1 BHK,Apartment ,600,Andheri West,Mumbai,40000,1,0,Furnished
1 BHK,Apartment ,500,Dombivali,Mumbai,9000,2,0,Semi-Furnished
2 BHK,Apartment ,750,Dombivali,Mumbai,9000,2,0,Semi-Furnished
1 BHK,Apartment ,550,Dadar West,Mumbai,60000,2,0,Semi-Furnished
1 BHK,Apartment ,550,Dadar West,Mumbai,60000,2,0,Semi-Furnished
1 BHK,Apartment ,675,Matunga,Mumbai,70000,2,0,Semi-Furnished
1 BHK,Apartment ,550,Dadar West,Mumbai,60000,2,0,Semi-Furnished
2 BHK,Apartment ,750,Mulund East,Mumbai,40000,1,0,Semi-Furnished
1 BHK,Apartment ,600,Mulund East,Mumbai,30000,2,0,Semi-Furnished
2 BHK,Apartment ,980,Dombivali,Mumbai,25000,2,0,Furnished
1 BHK,Apartment ,590,Dombivali,Mumbai,15000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Andheri East,Mumbai,78000,2,0,Unfurnished
2 BHK,Apartment ,950,Andheri East,Mumbai,78000,2,0,Unfurnished
2 BHK,Apartment ,950,Andheri East,Mumbai,78000,2,0,Unfurnished
1 BHK,Apartment ,650,Malabar Hill,Mumbai,95000,2,0,Furnished
2 BHK,Apartment ,980,Andheri East,Mumbai,48000,2,0,Semi-Furnished
2 BHK,Apartment ,1160,Andheri East,Mumbai,49880,2,0,Furnished
2 BHK,Apartment ,990,Matunga,Mumbai,105000,2,0,Furnished
4 BHK,Apartment ,2200,Bandra West,Mumbai,200000,4,0,Semi-Furnished
2 BHK,Apartment ,600,Vasai,Mumbai,13000,4,0,Semi-Furnished
1 BHK,Apartment ,570,Nala Sopara,Mumbai,10500,1,0,Semi-Furnished
1 BHK,Apartment ,650,Vasai,Mumbai,11000,1,0,Semi-Furnished
1 BHK,Apartment ,600,Vasai east,Mumbai,11000,2,0,Semi-Furnished
3 BHK,Apartment ,1100,Nala Sopara,Mumbai,16500,2,0,Semi-Furnished
1 BHK,Apartment ,700,Nala Sopara,Mumbai,10500,2,0,Semi-Furnished
2 BHK,Apartment ,850,Goregaon East,Mumbai,29500,2,0,Furnished
1 RK,Studio Apartment,340,Goregaon East,Mumbai,14000,1,0,Semi-Furnished
3 BHK,Apartment ,2500,Kharghar,Mumbai,55000,4,0,Semi-Furnished
1 BHK,Apartment ,680,Kalamboli,Mumbai,14000,2,0,Unfurnished
3 BHK,Apartment ,1600,Prabhadevi,Mumbai,115000,3,0,Furnished
3 BHK,Apartment ,1400,Dadar West,Mumbai,125000,3,0,Furnished
2 BHK,Apartment ,1200,Prabhadevi,Mumbai,145000,2,0,Semi-Furnished
1 BHK,Apartment ,780,Dadar West,Mumbai,57000,2,0,Furnished
2 BHK,Apartment ,1200,Mahim,Mumbai,95000,2,0,Furnished
2 BHK,Apartment ,750,Worli,Mumbai,100000,2,0,Furnished
2 BHK,Apartment ,800,Dadar West,Mumbai,85000,2,0,Furnished
3 BHK,Apartment ,1600,Dadar West,Mumbai,125000,3,0,Furnished
3 BHK,Apartment ,1400,Dadar West,Mumbai,125000,3,0,Furnished
1 BHK,Apartment ,659,Worli,Mumbai,70000,1,0,Semi-Furnished
2 BHK,Apartment ,750,Dadar West,Mumbai,85000,2,0,Furnished
2 BHK,Apartment ,800,MATUNGA WEST,Mumbai,85000,2,0,Furnished
3 BHK,Apartment ,1600,Prabhadevi,Mumbai,120000,3,0,Furnished
1 BHK,Apartment ,550,Goregaon East,Mumbai,23000,1,0,Furnished
3 BHK,Apartment ,1100,Goregaon East,Mumbai,38000,3,0,Furnished
2 BHK,Apartment ,1100,Andheri East,Mumbai,70000,2,0,Furnished
1 BHK,Apartment ,600,Vasai,Mumbai,11000,2,0,Semi-Furnished
1 BHK,Apartment ,550,Andheri East,Mumbai,55000,2,0,Unfurnished
2 BHK,Apartment ,1350,Powai,Mumbai,90000,2,0,Semi-Furnished
2 BHK,Apartment ,1000,Powai,Mumbai,82000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Powai,Mumbai,55000,2,0,Furnished
2 BHK,Apartment ,1200,Andheri East,Mumbai,69000,2,0,Furnished
3 BHK,Apartment ,1500,Powai,Mumbai,250000,4,0,Furnished
2 BHK,Apartment ,1050,Powai,Mumbai,65000,2,0,Semi-Furnished
2 BHK,Apartment ,850,Powai,Mumbai,85000,2,0,Furnished
2 BHK,Apartment ,800,Andheri West,Mumbai,70000,2,0,Furnished
2 BHK,Apartment ,850,Andheri West,Mumbai,55000,2,0,Semi-Furnished
1 BHK,Apartment ,650,Andheri West,Mumbai,60000,2,0,Furnished
1 BHK,Apartment ,775,Powai,Mumbai,30000,1,0,Unfurnished
3 BHK,Apartment ,1500,Powai,Mumbai,72000,4,0,Furnished
1 BHK,Apartment ,555,Powai,Mumbai,30000,2,0,Unfurnished
2 BHK,Apartment ,1050,Powai,Mumbai,65000,2,0,Semi-Furnished
1 BHK,Apartment ,900,Powai,Mumbai,53000,2,0,Furnished
2 BHK,Apartment ,1200,Powai,Mumbai,65000,2,0,Semi-Furnished
1 BHK,Apartment ,600,Andheri East,Mumbai,47000,2,0,Unfurnished
1 BHK,Apartment ,800,Powai,Mumbai,55000,2,0,Semi-Furnished
2 BHK,Apartment ,750,Powai,Mumbai,80000,2,0,Semi-Furnished
1 BHK,Apartment ,775,Powai,Mumbai,35000,1,0,Unfurnished
2 BHK,Apartment ,850,Powai,Mumbai,80000,2,0,Furnished
1 RK,Studio Apartment,240,Powai,Mumbai,23000,1,0,Furnished
2 BHK,Apartment ,1050,Andheri East,Mumbai,65000,2,0,Semi-Furnished
3 BHK,Apartment ,1300,Powai,Mumbai,75000,3,0,Furnished
2 BHK,Apartment ,900,Matunga,Mumbai,80000,2,0,Furnished
1 BHK,Apartment ,610,Dombivali,Mumbai,14000,1,0,Semi-Furnished
1 BHK,Apartment ,460,Tardeo,Mumbai,70000,1,0,Furnished
3 BHK,Apartment ,1600,Kharghar,Mumbai,47000,3,0,Semi-Furnished
2 BHK,Apartment ,1350,Cumballa Hill,Mumbai,110000,2,0,Furnished
1 BHK,Apartment ,600,Cumballa Hill,Mumbai,85000,2,0,Furnished
1 BHK,Apartment ,680,Tardeo,Mumbai,65000,2,0,Furnished
2 BHK,Apartment ,1350,Tardeo,Mumbai,100000,2,0,Furnished
1 BHK,Apartment ,450,Dombivali,Mumbai,9000,1,0,Unfurnished
2 BHK,Apartment ,900,Mahim,Mumbai,80000,2,0,Semi-Furnished
2 BHK,Apartment ,800,Mahim,Mumbai,85000,2,0,Semi-Furnished
3 BHK,Apartment ,1850,Prabhadevi,Mumbai,145000,3,0,Furnished
1 BHK,Apartment ,675,Dadar West,Mumbai,60000,1,0,Furnished
2 BHK,Apartment ,1200,Mahim,Mumbai,95000,2,0,Semi-Furnished
2 BHK,Apartment ,1400,Prabhadevi,Mumbai,125000,2,0,Unfurnished
1 BHK,Apartment ,650,Worli,Mumbai,70000,1,0,Furnished
2 BHK,Apartment ,800,Mahim,Mumbai,85000,2,0,Semi-Furnished
2 BHK,Apartment ,1050,Dombivali,Mumbai,17000,2,0,Semi-Furnished
2 BHK,Apartment ,1050,Dombivali,Mumbai,18000,2,0,Semi-Furnished
1 BHK,Apartment ,550,Dadar West,Mumbai,60000,2,0,Semi-Furnished
2 BHK,Apartment ,800,Dadar West,Mumbai,85000,2,0,Furnished
2 BHK,Apartment ,850,Mahim,Mumbai,80000,2,0,Semi-Furnished
2 BHK,Apartment ,750,Dadar West,Mumbai,85000,2,0,Furnished
2 BHK,Apartment ,950,Dombivali,Mumbai,16000,2,0,Unfurnished
2 BHK,Apartment ,800,Andheri West,Mumbai,75000,2,0,Furnished
1 BHK,Apartment ,550,Andheri West,Mumbai,55000,2,0,Semi-Furnished
2 BHK,Apartment ,650,Andheri West,Mumbai,75000,2,0,Furnished
5 BHK,Apartment ,2500,Tardeo,Mumbai,350000,5,0,Furnished
3 BHK,Apartment ,999,Mulund West,Mumbai,60000,2,0,Semi-Furnished
3 BHK,Apartment ,1500,Tardeo,Mumbai,200000,3,0,Furnished
4 BHK,Independent House,3000,Thane West,Mumbai,75000,5,0,Furnished
2 BHK,Apartment ,888,Mulund West,Mumbai,55000,2,0,Semi-Furnished
2 BHK,Apartment ,620,Tardeo,Mumbai,100000,2,0,Furnished
3 BHK,Apartment ,2150,Mahalaxmi,Mumbai,225000,3,0,Semi-Furnished
1 BHK,Apartment ,600,Ghatkopar East,Mumbai,40000,2,0,Unfurnished
2 BHK,Apartment ,1081,Ghatkopar West,Mumbai,90000,2,0,Semi-Furnished
2 BHK,Apartment ,850,Bhandup West,Mumbai,38000,2,0,Unfurnished
2 BHK,Apartment ,825,Malabar Hill,Mumbai,90000,2,0,Furnished
1 BHK,Apartment ,700,Dombivali,Mumbai,15000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Lower Parel,Mumbai,175000,2,0,Semi-Furnished
3 BHK,Apartment ,1500,Tardeo,Mumbai,200000,3,0,Furnished
3 BHK,Apartment ,1500,Tardeo,Mumbai,200000,3,0,Furnished
3 BHK,Apartment ,1650,Malabar Hill,Mumbai,250000,3,0,Furnished
1 BHK,Apartment ,750,Cumballa Hill,Mumbai,85000,1,0,Furnished
1 BHK,Apartment ,650,Cumballa Hill,Mumbai,95000,1,0,Furnished
1 BHK,Apartment ,550,Tardeo,Mumbai,60000,2,0,Furnished
3 BHK,Apartment ,1500,Tardeo,Mumbai,200000,3,0,Furnished
3 BHK,Apartment ,2700,Prabhadevi,Mumbai,275000,4,0,Semi-Furnished
2 BHK,Apartment ,1035,Mahalaxmi,Mumbai,135000,2,0,Unfurnished
3 BHK,Apartment ,1550,Lower Parel,Mumbai,350000,4,0,Furnished
2 BHK,Apartment ,625,Malabar Hill,Mumbai,125000,2,0,Furnished
4 BHK,Apartment ,2200,Gamdevi,Mumbai,200000,4,0,Semi-Furnished
5 BHK,Apartment ,3600,Tardeo,Mumbai,350000,6,0,Furnished
2 BHK,Apartment ,1050,Girgaon,Mumbai,130000,2,0,Furnished
1 BHK,Apartment ,750,Tardeo,Mumbai,65000,2,0,Furnished
1 RK,Studio Apartment,271,Powai,Mumbai,17000,1,0,Unfurnished
2 BHK,Apartment ,753,Thane West,Mumbai,37000,2,0,Semi-Furnished
4 BHK,Apartment ,2300,Lower Parel,Mumbai,425000,4,0,Semi-Furnished
2 BHK,Apartment ,1050,Malabar Hill,Mumbai,150000,2,0,Semi-Furnished
4 BHK,Apartment ,1950,Worli,Mumbai,310000,4,0,Semi-Furnished
3 BHK,Apartment ,1848,Malabar Hill,Mumbai,360000,2,0,Semi-Furnished
2 BHK,Apartment ,1150,Marine Lines,Mumbai,180000,2,0,Furnished
2 BHK,Apartment ,1150,Marine Lines,Mumbai,180000,2,0,Furnished
5 BHK,Apartment ,3400,Cuffe Parade,Mumbai,650000,5,0,Semi-Furnished
5 BHK,Apartment ,3400,Cuffe Parade,Mumbai,650000,5,0,Semi-Furnished
5 BHK,Apartment ,4500,Malabar Hill,Mumbai,500000,5,0,Furnished
4 BHK,Apartment ,2300,Malabar Hill,Mumbai,400000,4,0,Furnished
4 BHK,Apartment ,1500,Malabar Hill,Mumbai,215000,4,0,Furnished
4 BHK,Apartment ,3340,Napeansea Road,Mumbai,525000,4,0,Furnished
4 BHK,Apartment ,3550,Mahalaxmi,Mumbai,700000,5,0,Semi-Furnished
1 BHK,Apartment ,460,Tardeo,Mumbai,85000,1,0,Furnished
3 BHK,Apartment ,2070,Tardeo,Mumbai,390000,4,0,Semi-Furnished
1 BHK,Apartment ,460,Tardeo,Mumbai,85000,1,0,Furnished
1 BHK,Apartment ,700,Thane West,Mumbai,20000,1,0,Furnished
1 BHK,Apartment ,615,Thane West,Mumbai,17000,1,0,Semi-Furnished
2 BHK,Apartment ,1050,Powai,Mumbai,75000,2,0,Furnished
2 BHK,Apartment ,1050,Powai,Mumbai,50000,2,0,Semi-Furnished
2 BHK,Apartment ,1050,Powai,Mumbai,75000,2,0,Furnished
2 BHK,Apartment ,825,Agripada,Mumbai,100000,2,0,Furnished
3 BHK,Apartment ,1700,Kharghar,Mumbai,45000,2,0,Semi-Furnished
1 BHK,Apartment ,550,Mulund East,Mumbai,25000,2,0,Unfurnished
1 BHK,Apartment ,690,Thane West,Mumbai,17000,2,0,Semi-Furnished
1 BHK,Apartment ,710,Thane West,Mumbai,21000,2,0,Semi-Furnished
1 BHK,Apartment ,700,Worli,Mumbai,60000,1,0,Furnished
1 BHK,Apartment ,700,Malabar Hill,Mumbai,80000,1,0,Furnished
1 BHK,Apartment ,700,Malabar Hill,Mumbai,95000,1,0,Furnished
1 BHK,Apartment ,750,Cumballa Hill,Mumbai,85000,1,0,Furnished
1 BHK,Apartment ,575,Cumballa Hill,Mumbai,100000,1,0,Furnished
2 BHK,Apartment ,1050,Tardeo,Mumbai,90000,2,0,Furnished
1 RK,Studio Apartment,271,Powai,Mumbai,18000,1,0,Unfurnished
4 BHK,Apartment ,2000,Nerul,Mumbai,85000,4,0,Unfurnished
5 BHK,Apartment ,8326,Malabar Hill,Mumbai,600000,6,0,Semi-Furnished
2 BHK,Apartment ,790,Andheri East,Mumbai,65000,2,0,Furnished
1 BHK,Apartment ,590,Andheri East,Mumbai,35000,1,0,Unfurnished
2 BHK,Apartment ,1593,Dombivali,Mumbai,24000,2,0,Unfurnished
2 BHK,Apartment ,774,Dombivali,Mumbai,12000,2,0,Unfurnished
1 BHK,Apartment ,645,Dombivali,Mumbai,11500,1,0,Unfurnished
2 BHK,Apartment ,918,Dombivali,Mumbai,15000,2,0,Unfurnished
2 BHK,Apartment ,798,Dombivali,Mumbai,13500,2,0,Unfurnished
3 BHK,Apartment ,1098,Dombivali,Mumbai,18000,2,0,Unfurnished
2 BHK,Apartment ,909,Dombivali,Mumbai,15000,2,0,Unfurnished
