house_format,house_type,house_size,location,city,price,numBathrooms,SecurityDeposit,Status
4 BHK,Apartment ,2200,Sector 7 Dwarka,Delhi,70000,3,0,Semi-Furnished
3 BHK,Apartment ,1700,Sector 11 Dwarka,Delhi,43000,3,0,Semi-Furnished
3 BHK,Apartment ,1700,Sector 5 Dwarka,Delhi,40000,3,0,Semi-Furnished
2 BHK,Apartment ,1100,Paschim Vihar,Delhi,19000,1,0,Semi-Furnished
3 BHK,Independent Floor,1700,Pitampura,Delhi,60000,3,0,Semi-Furnished
3 BHK,Apartment ,1500,Paschim Vihar,Delhi,42000,2,0,Semi-Furnished
3 BHK,Independent Floor,1800,Rajouri Garden,Delhi,60000,3,0,Semi-Furnished
2 BHK,Independent Floor,800,Tagore Garden Extension,Delhi,27000,2,0,Furnished
3 BHK,Independent Floor,1600,Rajouri Garden,Delhi,45000,3,0,Semi-Furnished
2 BHK,Independent Floor,1450,Rajouri Garden,Delhi,35000,2,0,Furnished
2 BHK,Independent Floor,1000,Subhash Nagar,Delhi,25000,2,0,Semi-Furnished
3 BHK,Independent Floor,2000,Rajouri Garden,Delhi,45000,3,0,Furnished
1 BHK,Independent Floor,600,Subhash Nagar,Delhi,17000,1,0,Furnished
2 BHK,Independent Floor,1000,Subhash Nagar,Delhi,25000,2,0,Semi-Furnished
2 BHK,Independent Floor,951,Subhash Nagar,Delhi,25500,2,0,Semi-Furnished
4 BHK,Independent Floor,2750,Rajouri Garden,Delhi,85000,4,0,Furnished
2 BHK,Independent Floor,750,Tagore Garden Extension,Delhi,25000,2,0,Furnished
2 BHK,Independent Floor,1000,Subhash Nagar,Delhi,27000,2,0,Semi-Furnished
3 BHK,Independent Floor,1800,Rajouri Garden,Delhi,55000,3,0,Furnished
4 BHK,Independent Floor,3000,Rajouri Garden,Delhi,55000,4,0,Semi-Furnished
2 BHK,Independent Floor,800,Tagore Garden Extension,Delhi,22000,2,0,Semi-Furnished
1 BHK,Independent Floor,650,Rajouri Garden,Delhi,22000,1,0,Furnished
2 BHK,Independent Floor,840,Tagore Garden Extension,Delhi,28000,2,0,Furnished
2 BHK,Independent Floor,950,Rajouri Garden,Delhi,23000,2,0,Furnished
2 BHK,Independent Floor,1000,Subhash Nagar,Delhi,30000,2,0,Semi-Furnished
2 BHK,Independent Floor,1000,Subhash Nagar,Delhi,27000,2,0,Furnished
3 BHK,Independent Floor,1600,Rajouri Garden,Delhi,45000,3,0,Furnished
2 BHK,Independent Floor,1000,Subhash Nagar,Delhi,30000,2,0,Semi-Furnished
1 BHK,Independent Floor,700,Subhash Nagar,Delhi,16000,1,0,Furnished
2 BHK,Independent Floor,1850,Green Park,Delhi,55000,3,0,Semi-Furnished
1 RK,Studio Apartment,450,Subhash Nagar,Delhi,14000,1,0,Furnished
2 BHK,Independent Floor,700,Geeta Colony,Delhi,15000,1,0,Semi-Furnished
3 BHK,Independent Floor,1750,Anand Vihar,Delhi,40000,2,0,Semi-Furnished
3 BHK,Independent Floor,1000,vikaspuri,Delhi,24000,2,0,Semi-Furnished
1 BHK,Independent Floor,600,Subhash Nagar,Delhi,18000,1,0,Furnished
2 BHK,Independent Floor,800,Tagore Garden Extension,Delhi,20000,2,0,Semi-Furnished
2 BHK,Independent Floor,1000,Subhash Nagar,Delhi,20000,2,0,Semi-Furnished
3 BHK,Independent Floor,2000,Rajouri Garden,Delhi,40000,3,0,Semi-Furnished
3 BHK,Independent Floor,2000,Tagore Garden Extension,Delhi,70000,3,0,Furnished
3 BHK,Independent Floor,2000,Rajouri Garden,Delhi,54000,3,0,Furnished
3 BHK,Independent Floor,1600,Rajouri Garden,Delhi,45000,3,0,Furnished
3 BHK,Independent Floor,2000,Rajouri Garden,Delhi,50000,3,0,Semi-Furnished
3 BHK,Independent Floor,3000,Rajouri Garden,Delhi,65000,2,0,Semi-Furnished
2 BHK,Independent Floor,1000,Subhash Nagar,Delhi,23000,2,0,Semi-Furnished
2 BHK,Independent Floor,1000,Subhash Nagar,Delhi,25000,2,0,Furnished
4 BHK,Independent Floor,2900,Rajouri Garden,Delhi,100000,4,0,Semi-Furnished
3 BHK,Independent Floor,1900,Rajouri Garden,Delhi,60000,3,0,Furnished
1 BHK,Independent Floor,750,Rajouri Garden,Delhi,20000,1,0,Furnished
1 BHK,Independent Floor,550,Subhash Nagar,Delhi,18000,1,0,Furnished
3 BHK,Independent Floor,2000,Ashok Nagar,Delhi,40000,3,0,Semi-Furnished
3 BHK,Independent Floor,1800,Rajouri Garden,Delhi,52000,3,0,Semi-Furnished
3 BHK,Independent Floor,2000,Rajouri Garden,Delhi,50000,3,0,Furnished
1 BHK,Independent Floor,650,Subhash Nagar,Delhi,18000,1,0,Furnished
2 BHK,Independent Floor,800,Tagore Garden Extension,Delhi,30000,2,0,Furnished
2 BHK,Independent Floor,1000,Subhash Nagar,Delhi,25000,2,0,Furnished
2 BHK,Independent Floor,850,Tagore Garden Extension,Delhi,30000,2,0,Furnished
2 BHK,Independent Floor,1800,Rajouri Garden,Delhi,40000,2,0,Furnished
3 BHK,Independent Floor,1600,Rajouri Garden,Delhi,50000,3,0,Furnished
1 BHK,Independent Floor,600,Subhash Nagar,Delhi,22000,1,0,Furnished
2 BHK,Independent Floor,1000,Subhash Nagar,Delhi,25000,2,0,Semi-Furnished
3 BHK,Independent Floor,3000,Rajouri Garden,Delhi,60000,3,0,Furnished
1 BHK,Independent Floor,600,Subhash Nagar,Delhi,18000,1,0,Furnished
2 BHK,Independent Floor,1000,Subhash Nagar,Delhi,26000,2,0,Furnished
3 BHK,Independent Floor,1800,Rajouri Garden,Delhi,50000,3,0,Semi-Furnished
2 BHK,Independent Floor,1500,Rajouri Garden,Delhi,35100,2,0,Furnished
2 BHK,Independent Floor,1400,Rajouri Garden,Delhi,35000,2,0,Furnished
2 BHK,Independent Floor,1000,Subhash Nagar,Delhi,30000,2,0,Semi-Furnished
2 BHK,Independent Floor,1000,Tagore Garden Extension,Delhi,32000,2,0,Furnished
1 BHK,Independent Floor,1200,Rajouri Garden,Delhi,20000,3,0,Furnished
2 BHK,Independent Floor,1000,vikaspuri,Delhi,17000,2,0,Semi-Furnished
1 BHK,Independent Floor,600,vikaspuri,Delhi,19000,1,0,Semi-Furnished
1 BHK,Independent Floor,800,vikaspuri,Delhi,19000,1,0,Semi-Furnished
2 BHK,Independent Floor,1000,Ramesh Nagar,Delhi,30000,2,0,Semi-Furnished
3 BHK,Independent Floor,1500,Rajouri Garden,Delhi,36000,3,0,Semi-Furnished
3 BHK,Independent Floor,1800,Rajouri Garden,Delhi,45000,3,0,Semi-Furnished
3 BHK,Independent Floor,1600,Rajouri Garden,Delhi,52000,3,0,Furnished
2 BHK,Independent Floor,800,Tagore Garden Extension,Delhi,26000,2,0,Semi-Furnished
3 BHK,Independent Floor,2400,Tagore Garden Extension,Delhi,80000,3,0,Furnished
2 BHK,Independent Floor,800,Tagore Garden Extension,Delhi,26500,2,0,Furnished
4 BHK,Apartment ,2200,Sector 22 Dwarka,Delhi,52000,3,0,Semi-Furnished
2 BHK,Independent Floor,1800,Bindapur,Delhi,19000,2,0,Furnished
2 BHK,Independent Floor,500,Dwarka Mor,Delhi,15000,1,0,Furnished
3 BHK,Independent Floor,900,Govindpuri Extension,Delhi,18000,3,0,Semi-Furnished
3 BHK,Apartment ,2200,Sector 19 Dwarka,Delhi,59000,3,0,Semi-Furnished
2 BHK,Independent Floor,1800,Safdarjung Enclave,Delhi,70000,2,0,Semi-Furnished
2 BHK,Apartment ,1225,Kaushambi,Delhi,25000,2,0,Semi-Furnished
1 BHK,Independent House,500,Dilshad Garden,Delhi,20000,1,0,Semi-Furnished
3 BHK,Independent Floor,900,Dabri,Delhi,18000,2,0,Semi-Furnished
3 BHK,Independent Floor,2025,Surajmal Vihar,Delhi,61000,3,0,Semi-Furnished
3 BHK,Independent Floor,2025,Surajmal Vihar,Delhi,61000,3,0,Semi-Furnished
3 BHK,Independent Floor,900,Dabri,Delhi,18000,2,0,Semi-Furnished
1 RK,Studio Apartment,550,Model Town,Delhi,15500,1,0,Semi-Furnished
1 BHK,Independent Floor,550,Model Town,Delhi,18000,1,0,Furnished
3 BHK,Independent Floor,1250,Model Town,Delhi,34000,2,0,Unfurnished
4 BHK,Independent Floor,2700,Kirti Nagar,Delhi,90000,4,0,Semi-Furnished
4 BHK,Independent Floor,2700,Rajouri Garden,Delhi,80000,4,0,Semi-Furnished
4 BHK,Independent Floor,3600,Rajouri Garden,Delhi,110000,5,0,Semi-Furnished
3 BHK,Independent Floor,1400,Rajouri Garden,Delhi,39200,3,0,Furnished
2 BHK,Apartment ,850,Sector 12 Dwarka,Delhi,25000,2,0,Semi-Furnished
2 BHK,Independent Floor,750,Janakpuri,Delhi,18000,2,0,Semi-Furnished
1 RK,Studio Apartment,550,Model Town,Delhi,15500,1,0,Semi-Furnished
3 BHK,Independent Floor,1440,Gujranwala Town,Delhi,37000,2,0,Furnished
3 BHK,Independent Floor,900,Dabri,Delhi,20000,2,0,Semi-Furnished
2 BHK,Independent Floor,750,Janakpuri,Delhi,18000,2,0,Unfurnished
2 BHK,Apartment ,1500,Sector 11 Dwarka,Delhi,28000,2,0,Semi-Furnished
3 BHK,Apartment ,2000,Sector 10 Dwarka,Delhi,38000,3,0,Semi-Furnished
3 BHK,Apartment ,2400,Sector 6 Dwarka,Delhi,40000,3,0,Semi-Furnished
3 BHK,Apartment ,2400,Sector 12 Dwarka,Delhi,38000,4,0,Semi-Furnished
2 BHK,Apartment ,1800,Sector 16 Dwarka,Delhi,36000,2,0,Semi-Furnished
4 BHK,Apartment ,3000,Sector 19 Dwarka,Delhi,55000,4,0,Semi-Furnished
3 BHK,Apartment ,2000,Palam,Delhi,32000,3,0,Semi-Furnished
2 BHK,Apartment ,850,Dwarka Mor,Delhi,23000,2,0,Semi-Furnished
1 BHK,Apartment ,850,Sector 11 Dwarka,Delhi,15000,2,0,Semi-Furnished
3 BHK,Independent Floor,1000,Vikas Puri,Delhi,30000,2,0,Furnished
3 BHK,Independent Floor,1700,Rajouri Garden,Delhi,40000,3,0,Semi-Furnished
3 BHK,Independent Floor,1800,Rajouri Garden,Delhi,50000,3,0,Semi-Furnished
1 BHK,Independent Floor,600,Subhash Nagar,Delhi,18800,1,0,Furnished
4 BHK,Independent Floor,2700,Kirti Nagar,Delhi,75000,4,0,Semi-Furnished
3 BHK,Independent Floor,1200,Masjid Moth Village,Delhi,50000,2,0,Semi-Furnished
3 BHK,Independent Floor,900,Dabri,Delhi,23000,2,0,Semi-Furnished
3 BHK,Independent Floor,1350,Janakpuri,Delhi,50000,2,0,Semi-Furnished
3 BHK,Independent Floor,1125,Dabri,Delhi,25000,2,0,Semi-Furnished
1 BHK,Independent Floor,450,Dabri,Delhi,10500,1,0,Semi-Furnished
2 BHK,Independent Floor,540,Dabri,Delhi,12000,1,0,Semi-Furnished
2 BHK,Independent Floor,540,Dabri,Delhi,11500,2,0,Semi-Furnished
2 BHK,Independent Floor,720,Janakpuri,Delhi,20000,2,0,Unfurnished
2 BHK,Independent House,450,Dabri,Delhi,10000,2,0,Semi-Furnished
2 BHK,Independent Floor,540,Dabri,Delhi,15000,2,0,Semi-Furnished
1 BHK,Independent Floor,540,Bindapur,Delhi,9000,1,0,Semi-Furnished
1 BHK,Apartment ,650,Vasant Kunj,Delhi,26500,1,0,Semi-Furnished
2 BHK,Independent Floor,601,Dwarka Mor,Delhi,17000,2,0,Furnished
1 BHK,Independent Floor,500,Sewak Park,Delhi,14000,1,0,Furnished
2 BHK,Independent Floor,600,Dwarka Mor,Delhi,24000,2,0,Furnished
2 BHK,Independent Floor,800,Mansa Ram Park,Delhi,21500,2,0,Furnished
3 BHK,Independent Floor,4500,Safdarjung Enclave,Delhi,180000,4,0,Semi-Furnished
1 BHK,Independent Floor,450,Gautam Nagar,Delhi,25000,1,0,Furnished
3 BHK,Independent Floor,2300,Green Park Extension,Delhi,130000,3,0,Semi-Furnished
2 BHK,Independent Floor,800,Mansa Ram Park,Delhi,21500,2,0,Furnished
4 BHK,Independent Floor,4500,South Extension 2,Delhi,210000,4,0,Semi-Furnished
3 BHK,Independent Floor,1050,Shastri Nagar,Delhi,20000,2,0,Semi-Furnished
1 BHK,Independent Floor,430,Dwarka Mor,Delhi,14000,1,0,Furnished
3 BHK,Apartment ,1450,Safdarjung Enclave,Delhi,125000,3,0,Furnished
1 BHK,Independent Floor,900,Safdarjung Enclave,Delhi,60000,1,0,Furnished
2 BHK,Independent Floor,540,Dabri,Delhi,15000,2,0,Semi-Furnished
4 BHK,Independent Floor,3420,Janakpuri,Delhi,90000,4,0,Furnished
1 BHK,Independent Floor,540,Dabri,Delhi,11500,2,0,Semi-Furnished
3 BHK,Independent Floor,990,Janakpuri,Delhi,35000,2,0,Semi-Furnished
3 BHK,Independent Floor,900,Dabri,Delhi,23000,2,0,Semi-Furnished
2 BHK,Independent Floor,800,Uttam Nagar,Delhi,20000,2,0,Furnished
3 BHK,Independent Floor,900,Mansa Ram Park,Delhi,18000,3,0,Semi-Furnished
2 BHK,Independent Floor,720,Mansa Ram Park,Delhi,20000,2,0,Furnished
1 BHK,Independent Floor,450,Uttam Nagar,Delhi,10000,1,0,Semi-Furnished
1 BHK,Independent Floor,540,Sagar Pur,Delhi,9000,1,0,Unfurnished
1 BHK,Independent Floor,500,Janakpuri,Delhi,18500,1,0,Furnished
2 BHK,Independent Floor,560,Dabri,Delhi,15000,2,0,Semi-Furnished
2 BHK,Independent Floor,1350,Janakpuri,Delhi,35000,2,0,Semi-Furnished
2 BHK,Independent Floor,600,Uttam Nagar,Delhi,16000,2,0,Semi-Furnished
1 BHK,Independent Floor,450,Uttam Nagar,Delhi,12500,1,0,Furnished
4 BHK,Independent Floor,1100,Dwarka Mor,Delhi,36000,2,0,Furnished
3 BHK,Independent Floor,2400,Hauz Khas,Delhi,125000,3,0,Semi-Furnished
1 BHK,Independent Floor,450,Dwarka Mor,Delhi,14000,1,0,Furnished
2 BHK,Independent Floor,600,Uttam Nagar,Delhi,17000,2,0,Furnished
2 BHK,Independent House,600,Uttam Nagar,Delhi,22000,2,0,Furnished
1 BHK,Independent Floor,450,Uttam Nagar,Delhi,12000,1,0,Semi-Furnished
3 BHK,Independent Floor,900,Dabri,Delhi,20000,2,0,Semi-Furnished
3 BHK,Independent Floor,1000,Dabri,Delhi,22000,2,0,Semi-Furnished
2 BHK,Independent Floor,900,Green Park,Delhi,50000,2,0,Semi-Furnished
1 BHK,Apartment ,450,Chattarpur,Delhi,8000,1,0,Semi-Furnished
2 BHK,Apartment ,750,Chattarpur,Delhi,25000,2,0,Furnished
1 BHK,Apartment ,450,Chattarpur,Delhi,12000,1,0,Unfurnished
1 BHK,Apartment ,490,Chattarpur,Delhi,18000,1,0,Furnished
1 BHK,Apartment ,450,Chattarpur,Delhi,18000,1,0,Furnished
1 BHK,Independent Floor,500,Dwarka Mor,Delhi,14000,1,0,Furnished
3 BHK,Independent Floor,1350,Paschim Vihar,Delhi,46000,3,0,Furnished
3 BHK,Independent Floor,900,Paschim Vihar,Delhi,27000,3,0,Furnished
3 BHK,Independent Floor,1125,Paschim Vihar,Delhi,35000,3,0,Semi-Furnished
2 BHK,Independent Floor,756,Paschim Vihar,Delhi,23500,2,0,Semi-Furnished
3 BHK,Independent Floor,1350,Paschim Vihar,Delhi,46000,3,0,Furnished
3 BHK,Independent Floor,900,Paschim Vihar,Delhi,27000,3,0,Furnished
3 BHK,Independent Floor,1125,Paschim Vihar,Delhi,35000,3,0,Semi-Furnished
2 BHK,Independent Floor,756,Paschim Vihar,Delhi,23500,2,0,Semi-Furnished
3 BHK,Apartment ,1100,Paschim Vihar,Delhi,27500,2,0,Semi-Furnished
2 BHK,Independent Floor,756,Paschim Vihar,Delhi,24000,2,0,Semi-Furnished
2 BHK,Independent Floor,756,Paschim Vihar,Delhi,22500,2,0,Semi-Furnished
3 BHK,Independent Floor,1350,Paschim Vihar,Delhi,30000,3,0,Furnished
4 BHK,Independent Floor,2700,Paschim Vihar,Delhi,60000,4,0,Semi-Furnished
2 BHK,Independent Floor,756,Paschim Vihar,Delhi,25000,2,0,Semi-Furnished
2 BHK,Independent Floor,756,Paschim Vihar,Delhi,27500,2,0,Furnished
3 BHK,Independent Floor,1800,Paschim Vihar,Delhi,36000,3,0,Semi-Furnished
3 BHK,Independent Floor,1125,Paschim Vihar,Delhi,37000,3,0,Furnished
3 BHK,Independent Floor,1800,Paschim Vihar,Delhi,40000,3,0,Semi-Furnished
3 BHK,Independent Floor,1800,Paschim Vihar,Delhi,46000,3,0,Semi-Furnished
2 BHK,Independent Floor,756,Paschim Vihar,Delhi,27500,2,0,Semi-Furnished
3 BHK,Independent Floor,1350,Paschim Vihar,Delhi,36000,3,0,Semi-Furnished
3 BHK,Independent Floor,900,Paschim Vihar,Delhi,29000,2,0,Semi-Furnished
3 BHK,Independent Floor,1548,Paschim Vihar,Delhi,41000,3,0,Semi-Furnished
3 BHK,Independent Floor,1800,Paschim Vihar,Delhi,42000,3,0,Semi-Furnished
3 BHK,Independent Floor,1800,Paschim Vihar,Delhi,42000,3,0,Semi-Furnished
4 BHK,Independent Floor,2700,Paschim Vihar,Delhi,70000,4,0,Furnished
1 BHK,Independent Floor,450,Uttam Nagar,Delhi,7000,1,0,Semi-Furnished
3 BHK,Independent Floor,810,Uttam Nagar,Delhi,17000,2,0,Semi-Furnished
2 BHK,Independent Floor,540,Uttam Nagar,Delhi,10000,2,0,Furnished
1 BHK,Independent Floor,550,Vijay Nagar,Delhi,15000,1,0,Semi-Furnished
1 RK,Studio Apartment,450,Kamla Nagar,Delhi,10000,1,0,Semi-Furnished
3 BHK,Independent Floor,900,Mansa Ram Park,Delhi,25000,2,0,Furnished
2 BHK,Independent Floor,600,Dwarka Mor,Delhi,15000,2,0,Semi-Furnished
2 BHK,Independent Floor,540,Bindapur,Delhi,12000,2,0,Furnished
1 BHK,Independent Floor,450,Uttam Nagar,Delhi,12000,1,0,Furnished
4 BHK,Independent Floor,2025,Janakpuri,Delhi,45000,4,0,Semi-Furnished
2 BHK,Independent Floor,900,Ajmeri Gate,Delhi,24000,2,0,Unfurnished
2 BHK,Independent Floor,720,Janakpuri,Delhi,23000,2,0,Semi-Furnished
3 BHK,Independent Floor,1350,Janakpuri,Delhi,45000,3,0,Semi-Furnished
4 BHK,Independent Floor,2925,Janakpuri,Delhi,70000,4,0,Semi-Furnished
4 BHK,Independent Floor,2925,Janakpuri,Delhi,60000,4,0,Semi-Furnished
3 BHK,Independent Floor,1350,Janakpuri,Delhi,60000,3,0,Furnished
1 BHK,Independent Floor,450,Janakpuri,Delhi,18000,2,0,Furnished
2 BHK,Independent Floor,540,Sitapuri,Delhi,13000,1,0,Semi-Furnished
2 BHK,Independent Floor,540,Bindapur,Delhi,18000,1,0,Furnished
2 BHK,Independent Floor,500,Sagar Pur,Delhi,12000,1,0,Semi-Furnished
2 BHK,Independent Floor,700,Mansa Ram Park,Delhi,16500,2,0,Furnished
1 BHK,Independent Floor,360,Mansa Ram Park,Delhi,8500,1,0,Unfurnished
3 BHK,Independent Floor,900,Dabri,Delhi,21500,2,0,Semi-Furnished
3 BHK,Independent Floor,1350,Janakpuri,Delhi,43000,2,0,Semi-Furnished
3 BHK,Independent Floor,1200,Dabri,Delhi,26000,3,0,Semi-Furnished
2 BHK,Independent Floor,600,Dabri,Delhi,13000,2,0,Semi-Furnished
3 BHK,Independent Floor,1000,Dabri,Delhi,20000,2,0,Semi-Furnished
3 BHK,Independent Floor,810,Dabri,Delhi,18000,2,0,Semi-Furnished
1 BHK,Independent Floor,360,Dabri,Delhi,8500,1,0,Semi-Furnished
1 BHK,Independent Floor,540,Sagar Pur,Delhi,11000,1,0,Unfurnished
3 BHK,Independent Floor,900,Dabri,Delhi,16000,2,0,Unfurnished
1 BHK,Independent Floor,540,Janakpuri,Delhi,11000,1,0,Furnished
3 BHK,Independent Floor,900,Dabri,Delhi,19000,2,0,Semi-Furnished
3 BHK,Independent Floor,1800,Safdarjung Enclave,Delhi,150000,3,0,Semi-Furnished
2 BHK,Independent Floor,1100,Paschim Vihar,Delhi,40000,2,0,Furnished
2 BHK,Independent Floor,750,Mansa Ram Park,Delhi,20000,2,0,Furnished
2 BHK,Apartment ,550,Mansa Ram Park,Delhi,10500,2,0,Semi-Furnished
1 BHK,Independent Floor,400,Mansa Ram Park,Delhi,9000,1,0,Unfurnished
2 BHK,Independent Floor,600,Uttam Nagar,Delhi,20000,2,0,Furnished
2 BHK,Apartment ,780,Chattarpur,Delhi,27000,2,0,Furnished
2 BHK,Apartment ,785,Rajpur,Delhi,20000,2,0,Furnished
8 BHK,Independent Floor,7200,DLF Farms,Delhi,1400000,8,0,Semi-Furnished
2 BHK,Independent Floor,756,Paschim Vihar,Delhi,20000,2,0,Semi-Furnished
3 BHK,Independent Floor,1300,Dwarka Mor,Delhi,17000,3,0,Semi-Furnished
3 BHK,Independent Floor,1600,Green Park,Delhi,100000,3,0,Semi-Furnished
4 BHK,Independent Floor,4000,Greater Kailash,Delhi,300000,4,0,Semi-Furnished
3 BHK,Independent Floor,1800,Jangpura,Delhi,150000,3,0,Furnished
3 BHK,Independent Floor,2700,Safdarjung Enclave,Delhi,125000,3,0,Semi-Furnished
2 BHK,Independent Floor,900,Janakpuri,Delhi,20000,2,0,Semi-Furnished
1 BHK,Independent Floor,450,Sagar Pur,Delhi,11000,1,0,Semi-Furnished
6 BHK,Independent Floor,5400,Greater Kailash,Delhi,400000,6,0,Semi-Furnished
4 BHK,Independent Floor,3100,Hauz Khas,Delhi,180000,4,0,Semi-Furnished
2 BHK,Independent Floor,1600,Green Park,Delhi,95000,2,0,Semi-Furnished
4 BHK,Independent Floor,2250,Chittaranjan Park,Delhi,120000,4,0,Semi-Furnished
4 BHK,Independent Floor,2400,Greater Kailash,Delhi,250000,4,0,Semi-Furnished
3 BHK,Independent Floor,4500,Jor bagh,Delhi,450000,3,0,Semi-Furnished
3 BHK,Independent Floor,3379,Jor bagh,Delhi,300000,4,0,Semi-Furnished
4 BHK,Independent Floor,2700,Panchsheel Enclave,Delhi,375000,4,0,Semi-Furnished
4 BHK,Independent Floor,3100,Hauz Khas,Delhi,275000,4,0,Semi-Furnished
4 BHK,Independent Floor,3100,Hauz Khas,Delhi,280000,4,0,Semi-Furnished
4 BHK,Independent Floor,3100,Green Park,Delhi,250000,4,0,Semi-Furnished
4 BHK,Independent Floor,2365,Greater Kailash,Delhi,300000,4,0,Semi-Furnished
3 BHK,Independent Floor,2000,South Extension 2,Delhi,100000,3,0,Semi-Furnished
2 BHK,Independent Floor,999,Lajpat Nagar,Delhi,35964,2,0,Semi-Furnished
3 BHK,Independent Floor,1800,Safdarjung Enclave,Delhi,130000,3,0,Semi-Furnished
3 BHK,Independent Floor,1600,Greater Kailash,Delhi,100000,3,0,Semi-Furnished
3 BHK,Independent Floor,1600,Greater kailash 1,Delhi,110000,3,0,Furnished
3 BHK,Independent Floor,1872,Greater kailash 1,Delhi,100000,3,0,Semi-Furnished
4 BHK,Independent Floor,2700,Greater Kailash II,Delhi,180000,4,0,Semi-Furnished
3 BHK,Independent Floor,2700,Greater Kailash II,Delhi,150000,3,0,Semi-Furnished
4 BHK,Independent Floor,2700,Greater kailash 1,Delhi,180000,4,0,Semi-Furnished
4 BHK,Independent Floor,4500,Safdarjung Enclave,Delhi,200000,4,0,Furnished
3 BHK,Independent Floor,1800,Greater kailash 1,Delhi,120000,3,0,Semi-Furnished
4 BHK,Independent Floor,4500,Greater kailash 1,Delhi,350000,4,0,Semi-Furnished
3 BHK,Independent Floor,2000,Greater kailash 1,Delhi,110000,3,0,Semi-Furnished
3 BHK,Independent Floor,1800,Greater kailash 1,Delhi,150000,3,0,Semi-Furnished
3 BHK,Independent Floor,1800,Gulmohar park,Delhi,250000,3,0,Semi-Furnished
3 BHK,Independent Floor,2000,Greater Kailash,Delhi,110000,3,0,Semi-Furnished
3 BHK,Independent Floor,1800,Garhi,Delhi,115000,3,0,Semi-Furnished
4 BHK,Independent Floor,1800,Saket,Delhi,190000,4,0,Semi-Furnished
4 BHK,Independent Floor,1800,Saket,Delhi,200000,4,0,Semi-Furnished
2 BHK,Independent Floor,540,Dwarka Mor,Delhi,11000,2,0,Semi-Furnished
3 BHK,Independent Floor,900,Dwarka Mor,Delhi,25000,3,0,Furnished
2 BHK,Independent Floor,600,Dwarka Mor,Delhi,20000,2,0,Furnished
1 BHK,Independent Floor,450,Uttam Nagar,Delhi,12000,1,0,Furnished
2 BHK,Independent Floor,600,Dwarka Mor,Delhi,20000,2,0,Furnished
2 BHK,Independent Floor,600,Uttam Nagar,Delhi,20000,2,0,Furnished
4 BHK,Independent Floor,1200,Dwarka Mor,Delhi,35000,2,0,Furnished
5 BHK,Independent Floor,4500,Panchsheel Park,Delhi,450000,5,0,Semi-Furnished
4 BHK,Independent Floor,3000,Greater Kailash,Delhi,150000,3,0,Furnished
4 BHK,Independent Floor,2500,Vasant Vihar,Delhi,250000,3,0,Semi-Furnished
4 BHK,Independent Floor,4400,Panchsheel Park,Delhi,350000,5,0,Semi-Furnished
4 BHK,Independent Floor,3600,Defence Colony,Delhi,200000,4,0,Semi-Furnished
3 BHK,Independent Floor,1800,Nizamuddin East,Delhi,150000,3,0,Semi-Furnished
3 BHK,Independent Floor,1953,South Extension 2,Delhi,170000,3,0,Semi-Furnished
4 BHK,Independent Floor,2925,Kalkaji,Delhi,160000,4,0,Semi-Furnished
3 BHK,Independent Floor,3400,Gulmohar park,Delhi,225000,3,0,Semi-Furnished
3 BHK,Independent Floor,2120,Greater Kailash,Delhi,100000,3,0,Semi-Furnished
3 BHK,Independent Floor,1600,Green Park Extension,Delhi,110000,3,0,Furnished
4 BHK,Independent Floor,2700,Jor bagh,Delhi,300000,4,0,Semi-Furnished
3 BHK,Independent Floor,2097,Chittaranjan Park,Delhi,110000,3,0,Semi-Furnished
4 BHK,Independent Floor,3600,Vasant Vihar,Delhi,210000,4,0,Semi-Furnished
3 BHK,Independent Floor,2200,Vasant Vihar,Delhi,120000,3,0,Unfurnished
3 BHK,Independent Floor,2700,Safdarjung Enclave,Delhi,140000,3,0,Semi-Furnished
4 BHK,Independent Floor,2600,Greater Kailash,Delhi,175000,4,0,Semi-Furnished
4 BHK,Independent Floor,2700,Defence Colony,Delhi,195000,3,0,Semi-Furnished
4 BHK,Apartment ,4500,East of Kailash,Delhi,180000,3,0,Semi-Furnished
3 BHK,Apartment ,2700,Safdarjung Enclave,Delhi,100000,3,0,Semi-Furnished
2 BHK,Independent Floor,1800,Defence Colony,Delhi,100000,2,0,Furnished
3 BHK,Apartment ,3000,Greater kailash 1,Delhi,125000,3,0,Semi-Furnished
3 BHK,Independent Floor,2500,Defence Colony,Delhi,140000,3,0,Unfurnished
2 BHK,Independent Floor,1500,Defence Colony,Delhi,140000,2,0,Semi-Furnished
3 BHK,Independent Floor,2000,Defence Colony,Delhi,150000,3,0,Semi-Furnished
3 BHK,Independent Floor,2000,Greater kailash 1,Delhi,100000,3,0,Semi-Furnished
3 BHK,Independent Floor,2500,Safdarjung Enclave,Delhi,150000,3,0,Semi-Furnished
3 BHK,Independent Floor,2500,Defence Colony,Delhi,170000,3,0,Semi-Furnished
2 BHK,Apartment ,1200,Subhash Nagar,Delhi,25000,2,0,Semi-Furnished
3 BHK,Independent Floor,1350,Paschim Vihar,Delhi,45000,3,0,Furnished
3 BHK,Independent Floor,1600,Rajouri Garden,Delhi,31000,3,0,Furnished
